outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,55,NA,NA,118.3557628764574,-34.10445351143733,270.8159792643521
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,56,NA,NA,120.65591788593622,-34.6179379133504,275.9297736852228
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,56,NA,NA,119.89072519582042,-35.1397542149878,274.92120460662863
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,57,NA,NA,122.19088020529924,-35.65817394306008,280.03993435365857
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,57,NA,NA,121.42568751518344,-36.17527326344705,279.026648293814
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,58,NA,NA,123.72584252466233,-36.69847305503332,284.15015810435796
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,58,NA,NA,122.96064983454652,-37.21100695614433,283.1323066252374
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,59,NA,NA,125.26080484402536,-37.73883565414229,288.260445342193
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,59,NA,NA,124.49561215390956,-38.246948731140705,287.2381730389598
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,60,NA,NA,126.7957671633884,-38.77924998243816,292.37078430921497
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,60,NA,NA,126.0305744732726,-39.283079767613216,291.3442287141584
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,61,NA,NA,128.33072948275145,-39.819717559822465,296.4811765253254
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,61,NA,NA,127.56553679263564,-40.31939851257458,295.4504720978459
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,62,NA,NA,129.86569180211447,-40.86024289369868,300.5916264979276
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,62,NA,NA,129.1004991119987,-41.35589379733065,299.55689202132805
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,63,NA,NA,131.40065412147754,-41.90081580953006,304.70212405248515
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,63,NA,NA,130.63546143136176,-42.39255547885707,303.66347834158057
