outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,5.231999999999999,23.30717546923669,10.324880623231632,36.28947031524174
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,6.600999999999999,23.283289429213557,10.3540538173141,36.21252504111301
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,7.765833333333333,23.262965648628988,10.374897347490489,36.15103394976749
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,8.418666666666667,23.251575142326264,10.384965771886812,36.118184512765716
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,9.26875,23.236743057210855,10.396326356237436,36.07715975818427
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,10.118666666666666,23.221913880062335,10.405695249907248,36.03813251021742
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,11.549499999999997,23.19694898432353,10.416943172815442,35.97695479583162
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,13.516666666666664,23.162626251137144,10.423063950614887,35.9021885516594
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,14.07541666666667,23.15287729214304,10.422817128269688,35.88293745601639
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,14.640500000000005,23.143017830407175,10.421669291255812,35.864366369558546
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,15.263833333333334,23.13214203424374,10.419354405967248,35.84492966252023
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,15.966666666666672,23.119879137874424,10.415421997299562,35.82433627844929
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,17.04375,23.101086401856715,10.40666878200133,35.795504021712105
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,17.954666666666668,23.085192908826965,10.396685564450774,35.77370025320316
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,18.896833333333333,23.06875417200559,10.383868640814873,35.75363970319631
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,19.815666666666665,23.052722550548623,10.368926857467288,35.736518243629966
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,22.03191666666667,23.014053860847195,10.322962231667953,35.70514549002644
midpoint,ClockTime,dst,REML,midpoint_poly_interact_duration_adjusted_04_dst_REML.rds,adjusted,duration_covariate_main,NA,NA,NA,NA,NA,NA,NA,22.942500000000003,22.99816618375122,10.300014474004872,35.696317893497564
