batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,76,NA,NA,Direct Midpoint Model,-30.17437871952086,All | AllDays | AllDST
base,77,NA,NA,Direct Midpoint Model,-30.874222664256173,All | AllDays | AllDST
base,78,NA,NA,Direct Midpoint Model,-31.574066608991536,All | AllDays | AllDST
base,79,NA,NA,Direct Midpoint Model,-32.27391055372692,All | AllDays | AllDST
base,80,NA,NA,Direct Midpoint Model,-32.97375449846217,All | AllDays | AllDST
base,81,NA,NA,Direct Midpoint Model,-33.6735984431976,All | AllDays | AllDST
base,82,NA,NA,Direct Midpoint Model,-34.37344238793287,All | AllDays | AllDST
base,83,NA,NA,Direct Midpoint Model,-35.07328633266823,All | AllDays | AllDST
base,84,NA,NA,Direct Midpoint Model,-35.77313027740359,All | AllDays | AllDST
base,85,NA,NA,Direct Midpoint Model,-36.4729742221389,All | AllDays | AllDST
base,18,NA,NA,Midpoint Model Adjusted for Duration,10.978822089097196,All | AllDays | AllDST
base,19,NA,NA,Midpoint Model Adjusted for Duration,10.302053502905377,All | AllDays | AllDST
base,20,NA,NA,Midpoint Model Adjusted for Duration,9.62528491671357,All | AllDays | AllDST
base,21,NA,NA,Midpoint Model Adjusted for Duration,8.948516330521729,All | AllDays | AllDST
base,22,NA,NA,Midpoint Model Adjusted for Duration,8.27174774432993,All | AllDays | AllDST
base,23,NA,NA,Midpoint Model Adjusted for Duration,7.594979158138083,All | AllDays | AllDST
base,24,NA,NA,Midpoint Model Adjusted for Duration,6.918210571946297,All | AllDays | AllDST
base,25,NA,NA,Midpoint Model Adjusted for Duration,6.241441985754477,All | AllDays | AllDST
base,26,NA,NA,Midpoint Model Adjusted for Duration,5.5646733995626505,All | AllDays | AllDST
base,27,NA,NA,Midpoint Model Adjusted for Duration,4.887904813370845,All | AllDays | AllDST
base,28,NA,NA,Midpoint Model Adjusted for Duration,4.211136227179047,All | AllDays | AllDST
base,29,NA,NA,Midpoint Model Adjusted for Duration,3.5343676409872344,All | AllDays | AllDST
base,30,NA,NA,Midpoint Model Adjusted for Duration,2.857599054795415,All | AllDays | AllDST
base,31,NA,NA,Midpoint Model Adjusted for Duration,2.1808304686036095,All | AllDays | AllDST
base,32,NA,NA,Midpoint Model Adjusted for Duration,1.5040618824117826,All | AllDays | AllDST
base,33,NA,NA,Midpoint Model Adjusted for Duration,0.8272932962199485,All | AllDays | AllDST
base,34,NA,NA,Midpoint Model Adjusted for Duration,0.15052471002815704,All | AllDays | AllDST
base,35,NA,NA,Midpoint Model Adjusted for Duration,-0.5262438761636625,All | AllDays | AllDST
base,36,NA,NA,Midpoint Model Adjusted for Duration,-1.203012462355468,All | AllDays | AllDST
base,37,NA,NA,Midpoint Model Adjusted for Duration,-1.8797810485473088,All | AllDays | AllDST
base,38,NA,NA,Midpoint Model Adjusted for Duration,-2.5565496347390932,All | AllDays | AllDST
base,39,NA,NA,Midpoint Model Adjusted for Duration,-3.233318220930934,All | AllDays | AllDST
base,40,NA,NA,Midpoint Model Adjusted for Duration,-3.9100868071227466,All | AllDays | AllDST
base,41,NA,NA,Midpoint Model Adjusted for Duration,-4.586855393314545,All | AllDays | AllDST
base,42,NA,NA,Midpoint Model Adjusted for Duration,-5.263623979506372,All | AllDays | AllDST
base,43,NA,NA,Midpoint Model Adjusted for Duration,-5.940392565698213,All | AllDays | AllDST
base,44,NA,NA,Midpoint Model Adjusted for Duration,-6.617161151889983,All | AllDays | AllDST
base,45,NA,NA,Midpoint Model Adjusted for Duration,-7.293929738081824,All | AllDays | AllDST
base,46,NA,NA,Midpoint Model Adjusted for Duration,-7.970698324273608,All | AllDays | AllDST
base,47,NA,NA,Midpoint Model Adjusted for Duration,-8.647466910465448,All | AllDays | AllDST
base,48,NA,NA,Midpoint Model Adjusted for Duration,-9.32423549665726,All | AllDays | AllDST
base,49,NA,NA,Midpoint Model Adjusted for Duration,-10.00100408284906,All | AllDays | AllDST
base,50,NA,NA,Midpoint Model Adjusted for Duration,-10.677772669040872,All | AllDays | AllDST
base,51,NA,NA,Midpoint Model Adjusted for Duration,-11.354541255232744,All | AllDays | AllDST
base,52,NA,NA,Midpoint Model Adjusted for Duration,-12.031309841424513,All | AllDays | AllDST
base,53,NA,NA,Midpoint Model Adjusted for Duration,-12.708078427616368,All | AllDays | AllDST
base,54,NA,NA,Midpoint Model Adjusted for Duration,-13.384847013808152,All | AllDays | AllDST
base,55,NA,NA,Midpoint Model Adjusted for Duration,-14.06161559999995,All | AllDays | AllDST
base,56,NA,NA,Midpoint Model Adjusted for Duration,-14.738384186191793,All | AllDays | AllDST
base,57,NA,NA,Midpoint Model Adjusted for Duration,-15.415152772383603,All | AllDays | AllDST
base,58,NA,NA,Midpoint Model Adjusted for Duration,-16.091921358575433,All | AllDays | AllDST
base,59,NA,NA,Midpoint Model Adjusted for Duration,-16.76868994476723,All | AllDays | AllDST
base,60,NA,NA,Midpoint Model Adjusted for Duration,-17.445458530959073,All | AllDays | AllDST
base,61,NA,NA,Midpoint Model Adjusted for Duration,-18.12222711715087,All | AllDays | AllDST
base,62,NA,NA,Midpoint Model Adjusted for Duration,-18.79899570334273,All | AllDays | AllDST
base,63,NA,NA,Midpoint Model Adjusted for Duration,-19.475764289534524,All | AllDays | AllDST
base,64,NA,NA,Midpoint Model Adjusted for Duration,-20.15253287572631,All | AllDays | AllDST
base,65,NA,NA,Midpoint Model Adjusted for Duration,-20.829301461918103,All | AllDays | AllDST
base,66,NA,NA,Midpoint Model Adjusted for Duration,-21.506070048109976,All | AllDays | AllDST
base,67,NA,NA,Midpoint Model Adjusted for Duration,-22.18283863430176,All | AllDays | AllDST
base,68,NA,NA,Midpoint Model Adjusted for Duration,-22.859607220493587,All | AllDays | AllDST
base,69,NA,NA,Midpoint Model Adjusted for Duration,-23.536375806685385,All | AllDays | AllDST
base,70,NA,NA,Midpoint Model Adjusted for Duration,-24.213144392877226,All | AllDays | AllDST
base,71,NA,NA,Midpoint Model Adjusted for Duration,-24.889912979069052,All | AllDays | AllDST
base,72,NA,NA,Midpoint Model Adjusted for Duration,-25.566681565260808,All | AllDays | AllDST
base,73,NA,NA,Midpoint Model Adjusted for Duration,-26.243450151452677,All | AllDays | AllDST
base,74,NA,NA,Midpoint Model Adjusted for Duration,-26.920218737644475,All | AllDays | AllDST
