batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
dst,68,NA,NA,Direct Duration Model,-61.781958791903584,All | AllDays | AllDST
dst,69,NA,NA,Direct Duration Model,-62.82078645924372,All | AllDays | AllDST
dst,70,NA,NA,Direct Duration Model,-63.859614126583935,All | AllDays | AllDST
dst,71,NA,NA,Direct Duration Model,-64.89844179392419,All | AllDays | AllDST
dst,72,NA,NA,Direct Duration Model,-65.93726946126431,All | AllDays | AllDST
dst,73,NA,NA,Direct Duration Model,-66.97609712860452,All | AllDays | AllDST
dst,74,NA,NA,Direct Duration Model,-68.01492479594472,All | AllDays | AllDST
dst,75,NA,NA,Direct Duration Model,-69.05375246328492,All | AllDays | AllDST
dst,76,NA,NA,Direct Duration Model,-70.09258013062507,All | AllDays | AllDST
dst,77,NA,NA,Direct Duration Model,-71.13140779796527,All | AllDays | AllDST
dst,78,NA,NA,Direct Duration Model,-72.17023546530547,All | AllDays | AllDST
dst,79,NA,NA,Direct Duration Model,-73.2090631326457,All | AllDays | AllDST
dst,80,NA,NA,Direct Duration Model,-74.24789079998584,All | AllDays | AllDST
dst,81,NA,NA,Direct Duration Model,-75.28671846732605,All | AllDays | AllDST
dst,82,NA,NA,Direct Duration Model,-76.32554613466624,All | AllDays | AllDST
dst,83,NA,NA,Direct Duration Model,-77.36437380200643,All | AllDays | AllDST
dst,84,NA,NA,Direct Duration Model,-78.40320146934663,All | AllDays | AllDST
dst,85,NA,NA,Direct Duration Model,-79.44202913668686,All | AllDays | AllDST
dst,18,NA,NA,Duration Model Adjusted for Midpoint,-9.736450474147668,All | AllDays | AllDST
dst,19,NA,NA,Duration Model Adjusted for Midpoint,-10.769769104402792,All | AllDays | AllDST
dst,20,NA,NA,Duration Model Adjusted for Midpoint,-11.803087734657913,All | AllDays | AllDST
dst,21,NA,NA,Duration Model Adjusted for Midpoint,-12.836406364913048,All | AllDays | AllDST
dst,22,NA,NA,Duration Model Adjusted for Midpoint,-13.869724995168172,All | AllDays | AllDST
dst,23,NA,NA,Duration Model Adjusted for Midpoint,-14.903043625423296,All | AllDays | AllDST
dst,24,NA,NA,Duration Model Adjusted for Midpoint,-15.936362255678423,All | AllDays | AllDST
dst,25,NA,NA,Duration Model Adjusted for Midpoint,-16.969680885933563,All | AllDays | AllDST
dst,26,NA,NA,Duration Model Adjusted for Midpoint,-18.002999516188687,All | AllDays | AllDST
dst,27,NA,NA,Duration Model Adjusted for Midpoint,-19.03631814644381,All | AllDays | AllDST
dst,28,NA,NA,Duration Model Adjusted for Midpoint,-20.069636776698925,All | AllDays | AllDST
dst,29,NA,NA,Duration Model Adjusted for Midpoint,-21.10295540695407,All | AllDays | AllDST
dst,30,NA,NA,Duration Model Adjusted for Midpoint,-22.13627403720919,All | AllDays | AllDST
dst,31,NA,NA,Duration Model Adjusted for Midpoint,-23.169592667464325,All | AllDays | AllDST
dst,32,NA,NA,Duration Model Adjusted for Midpoint,-24.202911297719456,All | AllDays | AllDST
dst,33,NA,NA,Duration Model Adjusted for Midpoint,-25.236229927974577,All | AllDays | AllDST
dst,34,NA,NA,Duration Model Adjusted for Midpoint,-26.269548558229697,All | AllDays | AllDST
dst,35,NA,NA,Duration Model Adjusted for Midpoint,-27.302867188484832,All | AllDays | AllDST
dst,36,NA,NA,Duration Model Adjusted for Midpoint,-28.336185818739963,All | AllDays | AllDST
dst,37,NA,NA,Duration Model Adjusted for Midpoint,-29.36950444899511,All | AllDays | AllDST
dst,38,NA,NA,Duration Model Adjusted for Midpoint,-30.4028230792502,All | AllDays | AllDST
dst,39,NA,NA,Duration Model Adjusted for Midpoint,-31.43614170950536,All | AllDays | AllDST
dst,40,NA,NA,Duration Model Adjusted for Midpoint,-32.469460339760495,All | AllDays | AllDST
dst,41,NA,NA,Duration Model Adjusted for Midpoint,-33.50277897001561,All | AllDays | AllDST
dst,42,NA,NA,Duration Model Adjusted for Midpoint,-34.53609760027073,All | AllDays | AllDST
dst,43,NA,NA,Duration Model Adjusted for Midpoint,-35.56941623052589,All | AllDays | AllDST
dst,44,NA,NA,Duration Model Adjusted for Midpoint,-36.602734860781005,All | AllDays | AllDST
dst,45,NA,NA,Duration Model Adjusted for Midpoint,-37.63605349103611,All | AllDays | AllDST
dst,46,NA,NA,Duration Model Adjusted for Midpoint,-38.66937212129123,All | AllDays | AllDST
dst,47,NA,NA,Duration Model Adjusted for Midpoint,-39.702690751546406,All | AllDays | AllDST
dst,48,NA,NA,Duration Model Adjusted for Midpoint,-40.7360093818015,All | AllDays | AllDST
dst,49,NA,NA,Duration Model Adjusted for Midpoint,-41.76932801205662,All | AllDays | AllDST
dst,50,NA,NA,Duration Model Adjusted for Midpoint,-42.80264664231177,All | AllDays | AllDST
dst,51,NA,NA,Duration Model Adjusted for Midpoint,-43.83596527256689,All | AllDays | AllDST
dst,52,NA,NA,Duration Model Adjusted for Midpoint,-44.86928390282199,All | AllDays | AllDST
dst,53,NA,NA,Duration Model Adjusted for Midpoint,-45.902602533077136,All | AllDays | AllDST
dst,54,NA,NA,Duration Model Adjusted for Midpoint,-46.93592116333225,All | AllDays | AllDST
dst,55,NA,NA,Duration Model Adjusted for Midpoint,-47.969239793587406,All | AllDays | AllDST
dst,56,NA,NA,Duration Model Adjusted for Midpoint,-49.002558423842565,All | AllDays | AllDST
dst,57,NA,NA,Duration Model Adjusted for Midpoint,-50.03587705409763,All | AllDays | AllDST
dst,58,NA,NA,Duration Model Adjusted for Midpoint,-51.06919568435282,All | AllDays | AllDST
dst,59,NA,NA,Duration Model Adjusted for Midpoint,-52.10251431460793,All | AllDays | AllDST
dst,60,NA,NA,Duration Model Adjusted for Midpoint,-53.135832944863076,All | AllDays | AllDST
dst,61,NA,NA,Duration Model Adjusted for Midpoint,-54.16915157511821,All | AllDays | AllDST
dst,62,NA,NA,Duration Model Adjusted for Midpoint,-55.20247020537334,All | AllDays | AllDST
dst,63,NA,NA,Duration Model Adjusted for Midpoint,-56.23578883562841,All | AllDays | AllDST
dst,64,NA,NA,Duration Model Adjusted for Midpoint,-57.26910746588352,All | AllDays | AllDST
dst,65,NA,NA,Duration Model Adjusted for Midpoint,-58.30242609613868,All | AllDays | AllDST
dst,66,NA,NA,Duration Model Adjusted for Midpoint,-59.335744726393806,All | AllDays | AllDST
dst,67,NA,NA,Duration Model Adjusted for Midpoint,-60.369063356648915,All | AllDays | AllDST
dst,68,NA,NA,Duration Model Adjusted for Midpoint,-61.402381986904075,All | AllDays | AllDST
dst,69,NA,NA,Duration Model Adjusted for Midpoint,-62.43570061715918,All | AllDays | AllDST
dst,70,NA,NA,Duration Model Adjusted for Midpoint,-63.46901924741432,All | AllDays | AllDST
dst,71,NA,NA,Duration Model Adjusted for Midpoint,-64.50233787766949,All | AllDays | AllDST
dst,72,NA,NA,Duration Model Adjusted for Midpoint,-65.53565650792459,All | AllDays | AllDST
dst,73,NA,NA,Duration Model Adjusted for Midpoint,-66.56897513817972,All | AllDays | AllDST
dst,74,NA,NA,Duration Model Adjusted for Midpoint,-67.60229376843482,All | AllDays | AllDST
dst,75,NA,NA,Duration Model Adjusted for Midpoint,-68.63561239868999,All | AllDays | AllDST
dst,76,NA,NA,Duration Model Adjusted for Midpoint,-69.66893102894508,All | AllDays | AllDST
dst,77,NA,NA,Duration Model Adjusted for Midpoint,-70.70224965920019,All | AllDays | AllDST
dst,78,NA,NA,Duration Model Adjusted for Midpoint,-71.73556828945534,All | AllDays | AllDST
dst,79,NA,NA,Duration Model Adjusted for Midpoint,-72.76888691971051,All | AllDays | AllDST
dst,80,NA,NA,Duration Model Adjusted for Midpoint,-73.80220554996556,All | AllDays | AllDST
dst,81,NA,NA,Duration Model Adjusted for Midpoint,-74.83552418022077,All | AllDays | AllDST
dst,82,NA,NA,Duration Model Adjusted for Midpoint,-75.86884281047583,All | AllDays | AllDST
dst,83,NA,NA,Duration Model Adjusted for Midpoint,-76.90216144073098,All | AllDays | AllDST
dst,84,NA,NA,Duration Model Adjusted for Midpoint,-77.93548007098615,All | AllDays | AllDST
dst,85,NA,NA,Duration Model Adjusted for Midpoint,-78.96879870124127,All | AllDays | AllDST
