batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear,duration_direct_estimate,duration_direct_minus_derived,midpoint_direct_estimate,midpoint_direct_minus_derived
dst,derived_duration_midpoint_age,18,Weekday,NoDST,-0.12800469505364867,6.819078612055256,6.947083307108905,3.3455369585008037,7.289793360830733,0.34271005372182817,3.6766794187168137,0.3311424602160091
dst,derived_duration_midpoint_age,18,Weekend,DST,0.7343212279694521,8.08231812691264,7.347996898943188,4.408319677441046,7.683845920009965,0.3358490210667773,4.695769925207873,0.28745024776682726
dst,derived_duration_midpoint_age,18,Weekend,NoDST,0.4547603351245787,7.687255263595864,7.232494928471285,4.071007799360221,7.610693942730037,0.3781990142587519,4.406654347118047,0.33564654775782543
dst,derived_duration_midpoint_age,19,Weekday,DST,0.07079897087584555,7.106655938774076,7.035856967898231,3.588727454824961,7.332442966322775,0.29658599842454425,3.8559457948922673,0.2672183400673056
dst,derived_duration_midpoint_age,19,Weekday,NoDST,-0.18161706464479072,6.759503280961903,6.941120345606694,3.2889431081585565,7.278262655751147,0.3371423101444533,3.61923843801093,0.33029532985237253
dst,derived_duration_midpoint_age,19,Weekend,DST,0.6777228934747468,8.032857912822127,7.35513501934738,4.355290403148437,7.684784610112322,0.3296495907649417,4.641646057435939,0.286355654287501
dst,derived_duration_midpoint_age,19,Weekend,NoDST,0.39816200062987345,7.637795049505352,7.239633048875479,4.017978525067613,7.611632632832394,0.37199958395691457,4.352530479346113,0.33455195427849915
dst,derived_duration_midpoint_age,20,Weekday,DST,0.01860664519167779,7.049313770279693,7.030707125088015,3.5339602077356855,7.321665516999997,0.2909583919119818,3.8002284777816073,0.2662682700459218
dst,derived_duration_midpoint_age,20,Weekday,NoDST,-0.2338093903289585,6.70216111246752,6.935970502796478,3.234175861069281,7.267485206428369,0.33151470363189084,3.56352112090027,0.3293452598309887
dst,derived_duration_midpoint_age,20,Weekend,DST,0.6224266723868414,7.985045119595257,7.362618447208416,4.303735895991049,7.686019423914752,0.3234009767063366,4.588897067015068,0.2851611710240185
dst,derived_duration_midpoint_age,20,Weekend,NoDST,0.34286577954196806,7.589982256278482,7.2471164767365135,3.966424017910225,7.612867446634824,0.3657509698983103,4.299781488925242,0.33335747101501667
dst,derived_duration_midpoint_age,21,Weekday,DST,-0.03216563658551566,6.994204764384278,7.026370400969794,3.4810195638993813,7.311641323434024,0.28527092246423,3.746234824266168,0.2652152603667872
dst,derived_duration_midpoint_age,21,Weekday,NoDST,-0.28458167210615193,6.647052106572105,6.931633778678258,3.181235217232977,7.257461012862397,0.32582723418413906,3.5095274673848307,0.32829225015185415
dst,derived_duration_midpoint_age,21,Weekend,DST,0.568432564705736,7.93887974723203,7.370447182526294,4.2536561559688835,7.687550361417256,0.31710317889096196,4.537522953945258,0.2838667979763745
dst,derived_duration_midpoint_age,21,Weekend,NoDST,0.28887167186086266,7.543816883915254,7.254945212054392,3.916344277888059,7.614398384137328,0.3594531720829357,4.2484073758554315,0.33206309796737266
dst,derived_duration_midpoint_age,22,Weekday,DST,-0.08151787445573472,6.941328921087831,7.022846795543566,3.429905523316048,7.302370385624857,0.2795235900812916,3.6939648343459512,0.26405931102990365
dst,derived_duration_midpoint_age,22,Weekday,NoDST,-0.33393390997637096,6.594176263275658,6.928110173252029,3.1301211766496433,7.248190075053229,0.3200799018012006,3.4572574774646143,0.3271363008149706
dst,derived_duration_midpoint_age,22,Weekend,DST,0.5157405704314306,7.894361795732443,7.378621225301012,4.205051183081936,7.689377422619834,0.3107561973188213,4.48752371822651,0.28247253514457427
dst,derived_duration_midpoint_age,22,Weekend,NoDST,0.23617967758655728,7.499298932415668,7.26311925482911,3.8677393050011126,7.616225445339905,0.35310619051079506,4.198408140136683,0.33066883513557066
dst,derived_duration_midpoint_age,23,Weekday,DST,-0.12945006841897944,6.890686240390353,7.020136308809332,3.3806180859856862,7.293852703572497,0.27371639476316556,3.643418508020956,0.2628004220352693
dst,derived_duration_midpoint_age,23,Weekday,NoDST,-0.3818661039396158,6.5435335825781795,6.925399686517795,3.080833739319282,7.23967239300087,0.3142727064830746,3.406711151139618,0.32587741182033625
dst,derived_duration_midpoint_age,23,Weekend,DST,0.4643506895639254,7.851491265096497,7.387140575532571,4.157920977330211,7.691500607522485,0.3043600319899138,4.438899359858823,0.2809783825286125
dst,derived_duration_midpoint_age,23,Weekend,NoDST,0.18478979671905207,7.456428401779722,7.27163860506067,3.820609099249387,7.618348630242557,0.34671002518188665,4.149783781768996,0.3291746825196089
dst,derived_duration_midpoint_age,24,Weekday,DST,-0.1759622184752499,6.8422767222918415,7.018238940767091,3.3331572519082955,7.286088277276942,0.2678493365098511,3.594595845291183,0.2614385933828878
dst,derived_duration_midpoint_age,24,Weekday,NoDST,-0.4283782539958862,6.495124064479668,6.923502318475554,3.033372905241891,7.231907966705315,0.30840564822976013,3.357888488409846,0.3245155831679547
dst,derived_duration_midpoint_age,24,Weekend,DST,0.41426292210322013,7.810268155324193,7.396005233220973,4.112265538713706,7.693919916125211,0.2979146829042376,4.391649878842198,0.279384340128491
dst,derived_duration_midpoint_age,24,Weekend,NoDST,0.1347020292583468,7.415205292007418,7.280503262749071,3.774953660632882,7.620767938845281,0.34026467609621047,4.102534300752372,0.3275806401194892
dst,derived_duration_midpoint_age,25,Weekday,DST,-0.221054324624546,6.796100366792299,7.017154691416845,3.2875230210838766,7.279077106738194,0.2619224153213491,3.5474968461566316,0.25997382507275546
dst,derived_duration_midpoint_age,25,Weekday,NoDST,-0.4734703601451823,6.448947708980126,6.922418069125308,2.987738674417471,7.224896796166567,0.302478727041259,3.3107894892752947,0.3230508148578224
dst,derived_duration_midpoint_age,25,Weekend,DST,0.3654772680493149,7.770692466415531,7.405215198366216,4.068084867232423,7.69663534842801,0.29142015006179367,4.345775275176635,0.2776904079442133
dst,derived_duration_midpoint_age,25,Weekend,NoDST,0.08591637520444154,7.375629603098755,7.289713227894313,3.730772989151598,7.623483371148081,0.3337701432537683,4.0566596970868085,0.32588670793521146
dst,derived_duration_midpoint_age,26,Weekday,DST,-0.2647263868668678,6.7521571738917245,7.016883560758592,3.2437153935124283,7.272819191956253,0.2559356311976604,3.5021215106173025,0.25840611710487416
dst,derived_duration_midpoint_age,26,Weekday,NoDST,-0.5171424223875041,6.4050045160795515,6.922146938467056,2.943931046846024,7.218638881384625,0.2964919429175694,3.265414153735965,0.3214831068899411
dst,derived_duration_midpoint_age,26,Weekend,DST,0.3179937274022096,7.73276419837051,7.4147704709683,4.02537896288636,7.699646904430883,0.28487643346258285,4.301275548862133,0.27589658597577227
dst,derived_duration_midpoint_age,26,Weekend,NoDST,0.03843283455733631,7.337701335053734,7.299268500496398,3.6880670848055352,7.626494927150954,0.3272264266545566,4.012159970772307,0.32409288596677044
dst,derived_duration_midpoint_age,27,Weekday,DST,-0.30697840520221514,6.710447143590118,7.017425548792333,3.201734369193951,7.267314532931116,0.24988898413878324,3.4584698386731954,0.25673546947924386
dst,derived_duration_midpoint_age,27,Weekday,NoDST,-0.5593944407228515,6.363294485777945,6.922688926500796,2.9019500225275463,7.213134222359488,0.2904452958586923,3.221762481791858,0.31981245926431257
dst,derived_duration_midpoint_age,27,Weekend,DST,0.27181230016190444,7.69648335118913,7.424671051027225,3.984147825675517,7.7029545841338285,0.27828353310660336,4.258150699898692,0.27400287422317504
dst,derived_duration_midpoint_age,27,Weekend,NoDST,-0.00774859268296886,7.301420487872354,7.309169080555323,3.6468359475946928,7.6298026068539,0.3206335262985771,3.969035121808866,0.3221991742141732
dst,derived_duration_midpoint_age,28,Weekday,DST,-0.3478103796305883,6.67097027588748,7.018780655518068,3.1615799481284457,7.262563129662786,0.24378247414471857,3.4165418303243102,0.2549618821958646
dst,derived_duration_midpoint_age,28,Weekday,NoDST,-0.6002264151512247,6.3238176180753065,6.924044033226531,2.861795601462041,7.208382819091159,0.2843387858646276,3.1798344734429733,0.3180388719809315
dst,derived_duration_midpoint_age,28,Weekend,DST,0.22693298632839937,7.661849924871392,7.434916938542993,3.944391455599896,7.706558387536849,0.2716414489938561,4.216400728286315,0.27200927268641806
dst,derived_duration_midpoint_age,28,Weekend,NoDST,-0.05262790651647402,7.266787061554616,7.31941496807109,3.607079577519071,7.633406410256921,0.31399144218583075,3.927285150196489,0.320205572677418
dst,derived_duration_midpoint_age,29,Weekday,DST,-0.3872223101519871,6.63372657078381,7.020948880935797,3.1232521303159113,7.258564982151262,0.2376161012154654,3.3763374855706476,0.2530853552547363
dst,derived_duration_midpoint_age,29,Weekday,NoDST,-0.6396383456726233,6.286573912971637,6.92621225864426,2.823467783649507,7.204384671579635,0.2781724129353744,3.1396301286893102,0.3161623450398032
dst,derived_duration_midpoint_age,29,Weekend,DST,0.18335578590169416,7.628863919417295,7.445508133515601,3.9061098526594944,7.710458314639944,0.2649501811243429,4.176025634024998,0.2699157813655031
dst,derived_duration_midpoint_age,29,Weekend,NoDST,-0.09620510694317916,7.23380105610052,7.330006163043699,3.56879797457867,7.637306337360015,0.3073001743163166,3.886910055935172,0.31811208135650126
dst,derived_duration_midpoint_age,30,Weekday,DST,-0.4252141967664117,6.598716028279108,7.02393022504552,3.0867509157563484,7.255320090396545,0.23138986535102468,3.3378568044122066,0.25110588865585726
dst,derived_duration_midpoint_age,30,Weekday,NoDST,-0.677630232287048,6.251563370466935,6.929193602753983,2.7869665690899437,7.201139779824917,0.2719461770709337,3.1011494475308696,0.31418287844092596
dst,derived_duration_midpoint_age,30,Weekend,DST,0.14108069888178898,7.597525334826841,7.4564446359450525,3.869303016854315,7.714654365443112,0.2582097294980592,4.137025417114744,0.2677224002604284
dst,derived_duration_midpoint_age,30,Weekend,NoDST,-0.13848019396308436,7.202462471510065,7.340942665473149,3.5319911387734906,7.641502388163183,0.30055972269003384,3.847909839024917,0.31591870025142654
dst,derived_duration_midpoint_age,31,Weekday,DST,-0.4617860394738618,6.565938648373375,7.027724687847236,3.052076304449756,7.252828454398633,0.2251037665513973,3.301099786848987,0.249023482399231
dst,derived_duration_midpoint_age,31,Weekday,NoDST,-0.714202074994498,6.2187859905612015,6.9329880655556995,2.752291957783352,7.198648143827006,0.26566007827130633,3.06439242996765,0.31210047218429793
dst,derived_duration_midpoint_age,31,Weekend,DST,0.10010772526868383,7.567834171100027,7.467726445831343,3.8339709481843554,7.719146539946354,0.25142009411501043,4.09940007755555,0.2654291293711939
dst,derived_duration_midpoint_age,31,Weekend,NoDST,-0.17945316757618948,7.172771307783251,7.352224475359441,3.496659070103531,7.645994562666425,0.2937700873069842,3.8102844994657232,0.31362542936219207
dst,derived_duration_midpoint_age,32,Weekday,DST,-0.4969378382743376,6.535394431066609,7.032332269340947,3.019228296396136,7.251090074157528,0.21875780481658055,3.26606643288099,0.246838136484854
dst,derived_duration_midpoint_age,32,Weekday,NoDST,-0.7493538737949739,6.188241773254436,6.93759564704941,2.719443949729731,7.1969097635859,0.2593141165364905,3.029359075999653,0.3099151262699227
dst,derived_duration_midpoint_age,32,Weekend,DST,0.06043686506237878,7.539790428236855,7.479353563174476,3.8001136466496166,7.723934838149669,0.244581274975193,4.063149615347419,0.2630359686978032
dst,derived_duration_midpoint_age,32,Weekend,NoDST,-0.21912402778249457,7.144727564920079,7.363851592702574,3.4628017685687924,7.65078286086974,0.28693126816716674,3.774034037257592,0.3112322686887996
dst,derived_duration_midpoint_age,33,Weekday,DST,-0.5306695931678389,6.507083376358812,7.037752969526651,2.9882068915954867,7.250104949673228,0.2123519801465772,3.232756742508215,0.24454985091272796
dst,derived_duration_midpoint_age,33,Weekday,NoDST,-0.7830856286884752,6.159930718546639,6.9430163472351145,2.688422544929082,7.195924639101601,0.2529082918664862,2.996049385626878,0.30762684069779667
dst,derived_duration_midpoint_age,33,Weekend,DST,0.02206811826287373,7.513394106237325,7.491325987974451,3.7677311122500994,7.729019260053058,0.2376932720786069,4.0282740304903495,0.260542918240251
dst,derived_duration_midpoint_age,33,Weekend,NoDST,-0.25749277458199954,7.11833124292055,7.375824017502549,3.430419234169275,7.65586728277313,0.28004326527058065,3.739158452400522,0.3087392182312474
dst,derived_duration_midpoint_age,34,Weekday,DST,-0.5629813041543661,6.481005484249983,7.043986788404349,2.9590120900478087,7.249873080945735,0.20588629254138535,3.2011707157306617,0.24215862568285296
dst,derived_duration_midpoint_age,34,Weekday,NoDST,-0.8153973396750024,6.13385282643781,6.9492501661128125,2.659227743381404,7.195692770374107,0.2464426042612944,2.9644633588493248,0.30523561546792166
dst,derived_duration_midpoint_age,34,Weekend,DST,-0.01499851512983114,7.488645205101436,7.503643720231268,3.736823344985803,7.734399805656521,0.23075608542525303,3.994773322984341,0.25794997799853725
dst,derived_duration_midpoint_age,34,Weekend,NoDST,-0.2945594079747045,7.093582341784661,7.388141749759365,3.399511466904978,7.661247828376593,0.2731060786172277,3.7056577448945136,0.3061462779895354
dst,derived_duration_midpoint_age,35,Weekday,DST,-0.593872971233919,6.457160754740122,7.051033725974041,2.931643891753102,7.250394467975047,0.19936074200100595,3.1713083525483308,0.23966446079522896
dst,derived_duration_midpoint_age,35,Weekday,NoDST,-0.8462890067545553,6.110008096927949,6.9562971036825045,2.631859545086697,7.1962141574034195,0.239917053720915,2.934600995666994,0.3027414505802959
dst,derived_duration_midpoint_age,35,Weekend,DST,-0.05076303511573628,7.465543724829188,7.516306759944924,3.7073903448567256,7.740076474960057,0.2237697150151332,3.962647492829394,0.2552571479726691
dst,derived_duration_midpoint_age,35,Weekend,NoDST,-0.3303239279606096,7.070480861512412,7.400804789473022,3.3700784667759014,7.666924497680129,0.26611970820710695,3.673531914739568,0.30345344796366547
dst,derived_duration_midpoint_age,36,Weekday,DST,-0.6233445944064975,6.4355491878292295,7.058893782235727,2.9061022967113663,7.251669110761166,0.192775328525439,3.1431696529612214,0.237067356249856
dst,derived_duration_midpoint_age,36,Weekday,NoDST,-0.8757606299271338,6.088396530017056,6.9641571599441905,2.6063179500449616,7.1974888001895385,0.23333164024534803,2.9064622960798845,0.3001443460349229
dst,derived_duration_midpoint_age,36,Weekend,DST,-0.0852254416948412,7.444089665420583,7.529315107115424,3.679432111862871,7.746049267963668,0.2167341608482447,3.9318965400255097,0.25246442816263936
dst,derived_duration_midpoint_age,36,Weekend,NoDST,-0.36478633453971454,7.049026802103807,7.413813136643522,3.342120233782046,7.67289729068374,0.25908415404021845,3.642780961935683,0.30066072815363754
dst,derived_duration_midpoint_age,37,Weekday,DST,-0.6513961736721017,6.416170783517305,7.067566957189407,2.882387304922602,7.253697009304091,0.1861300521146836,3.116754616969335,0.23436731204673225
dst,derived_duration_midpoint_age,37,Weekday,NoDST,-0.903812209192738,6.069018125705132,6.97283033489787,2.582602958256197,7.199516698732463,0.22668636383459265,2.8800472600879976,0.29744430183180093
dst,derived_duration_midpoint_age,37,Weekend,DST,-0.11838573486714617,7.424283026875619,7.542668761742765,3.652948646004236,7.752318184667352,0.20964942292458755,3.902520464572686,0.2495718185684499
dst,derived_duration_midpoint_age,37,Weekend,NoDST,-0.3979466277120195,7.029220163558843,7.427166791270863,3.315636767923412,7.679166207387424,0.2519994161165613,3.613404886482859,0.29776811855944807
dst,derived_duration_midpoint_age,38,Weekday,DST,-0.6780277090307316,6.399025541804349,7.07705325083508,2.8604989163868084,7.2564781636038225,0.1794249127687424,3.0920632445726697,0.23156432818586128
dst,derived_duration_midpoint_age,38,Weekday,NoDST,-0.930443744551368,6.051872883992176,6.982316628543543,2.5607145697204037,7.202297853032195,0.21998122448865143,2.8553558876913323,0.2946413179709282
dst,derived_duration_midpoint_age,38,Weekend,DST,-0.15024391463265108,7.406123809194296,7.556367723826947,3.6279399472808223,7.758883225071111,0.2025155012441644,3.874519266470924,0.24657931919010245
dst,derived_duration_midpoint_age,38,Weekend,NoDST,-0.4298048074775243,7.01106094587752,7.440865753355045,3.290628069199998,7.685731247791183,0.24486549443613817,3.585403688381098,0.29477561918109885
dst,derived_duration_midpoint_age,39,Weekday,DST,-0.7032392004823871,6.384113462690361,7.087352663172748,2.840437131103987,7.26001257366036,0.17265991048761187,3.0690955357712264,0.22865840466723952
dst,derived_duration_midpoint_age,39,Weekday,NoDST,-0.9556552360030234,6.036960804878188,6.992616040881211,2.540652784437582,7.205832263088732,0.2132162222075209,2.8323881788898895,0.29173539445230645
dst,derived_duration_midpoint_age,39,Weekend,DST,-0.180799980991356,7.389612012376615,7.570411993367971,3.6044060156926294,7.765744389174943,0.1953323958069717,3.8478929457202247,0.24348693002759525
dst,derived_duration_midpoint_age,39,Weekend,NoDST,-0.4603608738362294,6.994549149059839,7.454910022896069,3.2670941376118052,7.692592411895014,0.23768238899894545,3.558777367630398,0.2916832300185934
dst,derived_duration_midpoint_age,40,Weekday,DST,-0.7270306480270683,6.37143454617534,7.098465194202409,2.8222019490741364,7.264300239473703,0.16583504527129378,3.047851490565005,0.2256495414908688
dst,derived_duration_midpoint_age,40,Weekday,NoDST,-0.9794466835477046,6.024281888363167,7.003728571910872,2.5224176024077316,7.210119928902075,0.2063913569912028,2.811144133683668,0.2887265312759375
dst,derived_duration_midpoint_age,40,Weekend,DST,-0.21005393394326088,7.374747636422574,7.584801570365835,3.582346851239657,7.772901676978848,0.18810010661301305,3.8226415023205864,0.24029465108093007
dst,derived_duration_midpoint_age,40,Weekend,NoDST,-0.4896148267881342,6.979684773105799,7.469299599893933,3.245034973158832,7.69974969969892,0.23045009980498676,3.53352592423076,0.28849095107192824
dst,derived_duration_midpoint_age,41,Weekday,DST,-0.7494020516647752,6.36098879225929,7.1103908439240655,2.8057933702972573,7.269341161043852,0.15895031711978636,3.0283311089540064,0.22253773865674908
dst,derived_duration_midpoint_age,41,Weekday,NoDST,-1.0018180871854114,6.013836134447117,7.015654221632529,2.506009023630853,7.215160850472224,0.1995066288396954,2.7916237520726694,0.285614728441816
dst,derived_duration_midpoint_age,41,Weekend,DST,-0.2380057734883657,7.3615306813321775,7.599536454820544,3.561762453921906,7.780355088482827,0.1808186336622839,3.79876493627201,0.23700248235010335
dst,derived_duration_midpoint_age,41,Weekend,NoDST,-0.517566666333239,6.966467818015402,7.484034484348641,3.2244505758410815,7.707203111202899,0.22316862685425853,3.5096493581821835,0.2851987823411015
dst,derived_duration_midpoint_age,42,Weekday,DST,-0.7703534113955077,6.352776200942206,7.123129612337714,2.7912113947733497,7.275135338370807,0.15200572603309226,3.010534390938229,0.2193229961648804
dst,derived_duration_midpoint_age,42,Weekday,NoDST,-1.022769446916144,6.005623543130033,7.028392990046177,2.4914270481069445,7.220955027799179,0.19256203775300215,2.773827034056892,0.2823999859499473
dst,derived_duration_midpoint_age,42,Weekend,DST,-0.26465549962667045,7.349961147105421,7.614616646732091,3.542652823739375,7.78810462368688,0.17348797695478968,3.776263247574495,0.23361042383512043
dst,derived_duration_midpoint_age,42,Weekend,NoDST,-0.5442163924715437,6.954898283788645,7.499114676260189,3.2053409456585507,7.714952646406952,0.21583797014676345,3.487147669484669,0.2818067238261186
dst,derived_duration_midpoint_age,43,Weekday,DST,-0.789884727219266,6.34679677222409,7.136681499443356,2.778456022502412,7.281682771454569,0.14500127201121238,2.994461336517674,0.21600531401526268
dst,derived_duration_midpoint_age,43,Weekday,NoDST,-1.0423007627399024,5.999644114411917,7.04194487715182,2.478671675836007,7.227502460882941,0.1855575837311214,2.7577539796363366,0.2790823038003296
dst,derived_duration_midpoint_age,43,Weekend,DST,-0.29000311235817533,7.340039033742305,7.630042146100481,3.525017960692065,7.796150282591007,0.1661081364905268,3.7551364362280415,0.23011847553597595
dst,derived_duration_midpoint_age,43,Weekend,NoDST,-0.5695640052030488,6.944976170425529,7.514540175628579,3.1877060826112404,7.722998305311079,0.20845812968250055,3.466020858138215,0.27831477552697415
dst,derived_duration_midpoint_age,44,Weekday,DST,-0.8079959991360499,6.343050506104944,7.151046505240993,2.7675272534844466,7.288983460295136,0.13793695505414316,2.980111945692341,0.21258469220789425
dst,derived_duration_midpoint_age,44,Weekday,NoDST,-1.0604120346566863,5.9958978482927705,7.056309882949456,2.467742906818042,7.234803149723509,0.1784932667740522,2.7434045888110035,0.27566168199296115
dst,derived_duration_midpoint_age,44,Weekend,DST,-0.31404861168288006,7.331764341242832,7.645812952925712,3.508857864779976,7.804492065195208,0.15867911226949616,3.73538450223265,0.2265266374526735
dst,derived_duration_midpoint_age,44,Weekend,NoDST,-0.5936095045277534,6.936701477926056,7.53031098245381,3.171545986699152,7.73134008791528,0.2010291054614699,3.4462689241428235,0.2747229374436717
dst,derived_duration_midpoint_age,45,Weekday,DST,-0.8246872271458594,6.341537402584764,7.166224629730624,2.7584250877194525,7.297037404892509,0.1308127751618855,2.9674862184622297,0.20906113074277677
dst,derived_duration_midpoint_age,45,Weekday,NoDST,-1.0771032626664958,5.994384744772591,7.071488007439087,2.458640741053048,7.242857094320882,0.17136908688179453,2.730778861580893,0.2721381205278455
dst,derived_duration_midpoint_age,45,Weekend,DST,-0.3367919976007848,7.325137069606999,7.661929067207784,3.494172536003107,7.813129971499483,0.15120090429169863,3.71700744558832,0.22283490958521313
dst,derived_duration_midpoint_age,45,Weekend,NoDST,-0.6163528904456583,6.930074206290223,7.546427096735882,3.156860657922283,7.739977994219554,0.1935508974836724,3.4278918674984937,0.2710312095762113
dst,derived_duration_midpoint_age,46,Weekday,DST,-0.8399584112486946,6.342257461663554,7.1822158729122485,2.7511495252074294,7.30584460524669,0.12362873233444116,2.9565841548273406,0.2054346296199121
dst,derived_duration_midpoint_age,46,Weekday,NoDST,-1.0923744467693308,5.995104803851381,7.087479250620712,2.451365178541025,7.251664294675062,0.1641850440543502,2.7198767979460037,0.26851161940497903
dst,derived_duration_midpoint_age,46,Weekend,DST,-0.35823327011188955,7.320157218834809,7.678390488946699,3.4809619743614597,7.822064001503831,0.14367351255713243,3.700005266295052,0.21904329193359295
dst,derived_duration_midpoint_age,46,Weekend,NoDST,-0.63779416295676306,6.925094355518033,7.5628885184747965,3.143650096280635,7.748912024223903,0.1860235057491062,3.4108896882052258,0.2672395919245911
dst,derived_duration_midpoint_age,47,Weekday,DST,-0.8538095514445556,6.3452106833413104,7.199020234785866,2.7457005659483773,7.315405061357675,0.11638482657180838,2.9474057547876735,0.20170518883929667
dst,derived_duration_midpoint_age,47,Weekday,NoDST,-1.1062255869651918,5.998058025529137,7.10428361249433,2.445916219281973,7.261224750786047,0.1569411382917174,2.710698397906336,0.2647821786243636
dst,derived_duration_midpoint_age,47,Weekend,DST,-0.3783724292161942,7.316824788926259,7.695197218142453,3.469226179855032,7.831294155208252,0.1360969370657994,3.684377964352845,0.21515178449781305
dst,derived_duration_midpoint_age,47,Weekend,NoDST,-0.6579333220610675,6.921761925609483,7.579695247670551,3.131914301774208,7.758142177928324,0.17844693025777314,3.3952623862630187,0.2633480844888112
dst,derived_duration_midpoint_age,48,Weekday,DST,-0.8662406477334421,6.350397067618037,7.216637715351479,2.7420782099422976,7.325718773225467,0.10908105787398804,2.9399510183432285,0.19787280840093047
dst,derived_duration_midpoint_age,48,Weekday,NoDST,-1.1186566832540783,6.0032444098058635,7.121901093059941,2.4422938632758924,7.271538462653839,0.14963736959389795,2.703243661461891,0.26094979818599917
dst,derived_duration_midpoint_age,48,Weekend,DST,-0.3972094749136989,7.315139779881352,7.712349254795051,3.4589651524838265,7.840820432612749,0.12847117781769857,3.6701255397617,0.21116038727787337
dst,derived_duration_midpoint_age,48,Weekend,NoDST,-0.6767703677585724,6.920076916564576,7.5968472843231485,3.121653274403002,7.767668455332821,0.1708211710096723,3.381009961671874,0.2593566872688715
dst,derived_duration_midpoint_age,49,Weekday,DST,-0.8772517001153546,6.35781661449373,7.235068314609085,2.7402824571891875,7.336785740850066,0.101717426240981,2.9342199454940054,0.19393748830481883
dst,derived_duration_midpoint_age,49,Weekday,NoDST,-1.1296677356359908,6.010663956681557,7.140331692317548,2.440498110522783,7.282605430278438,0.14227373796089005,2.6975125886126685,0.25701447808988576
dst,derived_duration_midpoint_age,49,Weekend,DST,-0.4147444072044037,7.3151021917000865,7.72984659890449,3.450178892247841,7.850642833717318,0.1207962348128282,3.6572479925216177,0.20706910027377745
dst,derived_duration_midpoint_age,49,Weekend,NoDST,-0.6943053000492769,6.920039328383311,7.614344628432588,3.112867014167017,7.77749085643739,0.16314622800480194,3.3681324144317912,0.25526540026477385
dst,derived_duration_midpoint_age,50,Weekday,DST,-0.8868427085902926,6.3674693239683915,7.254312032558684,2.74031330768905,7.348605964231469,0.09429393167278466,2.930212536240004,0.18989922855095465
dst,derived_duration_midpoint_age,50,Weekday,NoDST,-1.1392587441109288,6.020316666156218,7.159575410267147,2.4405289610226446,7.294425653659841,0.13485024339269458,2.693505179358666,0.2529762183360216
dst,derived_duration_midpoint_age,50,Weekend,DST,-0.4309772260883083,7.316712024382461,7.74768925047077,3.4428673991470764,7.860761358521962,0.11307210805119185,3.645745322632595,0.20287792348551825
dst,derived_duration_midpoint_age,50,Weekend,NoDST,-0.7105381189331816,6.921649161065686,7.632187279998867,3.105555521066252,7.787609381242033,0.15542210124316647,3.3566297445427686,0.2510742234765164
dst,derived_duration_midpoint_age,51,Weekday,DST,-0.8950136731582561,6.379355196042022,7.274368869200278,2.7421707614418827,7.36117944336968,0.08681057416940163,2.927928790581225,0.18575802913934325
dst,derived_duration_midpoint_age,51,Weekday,NoDST,-1.1474297086788925,6.032202538229849,7.179632246908741,2.4423864147754784,7.306999132798052,0.1273668858893107,2.691221433699888,0.24883501892441015
dst,derived_duration_midpoint_age,51,Weekend,DST,-0.4459079315654127,7.319969277928478,7.76587720949389,3.4370306731815323,7.87117600702668,0.10529879753278948,3.635617530094635,0.19858685691310285
dst,derived_duration_midpoint_age,51,Weekend,NoDST,-0.725468824410286,6.924906414611702,7.650375239021988,3.099718795100708,7.79802402974675,0.14764879072476145,3.3465019520048096,0.24678315690410105
dst,derived_duration_midpoint_age,52,Weekday,DST,-0.9017645938192452,6.39347423071462,7.2952388245338655,2.7458548184476874,7.374506178264697,0.07926735373083105,2.9273687085176676,0.1815138900699793
dst,derived_duration_midpoint_age,52,Weekday,NoDST,-1.1541806293398815,6.046321572902447,7.200502202242329,2.4460704717812827,7.320325867693069,0.11982366545074008,2.6906613516363302,0.244590879855048
dst,derived_duration_midpoint_age,52,Weekend,DST,-0.4595365236357173,7.324873952338136,7.784410475973853,3.4326687143512093,7.88188677923147,0.09747630325761668,3.626864614907737,0.1941959005565277
dst,derived_duration_midpoint_age,52,Weekend,NoDST,-0.7390974164805907,6.929811089021361,7.668908505501952,3.095356836270385,7.808734801951542,0.13982629644959044,3.3377490368179106,0.24239220054752583
dst,derived_duration_midpoint_age,53,Weekday,DST,-0.9070954705732605,6.409826427986186,7.316921898559446,2.7513654787064628,7.388586168916518,0.07166427035707201,2.9285322900493327,0.1771668113428699
dst,derived_duration_midpoint_age,53,Weekday,NoDST,-1.1595115060938967,6.062673770174013,7.222185276267909,2.451581132040058,7.334405858344891,0.11222058207698105,2.691824933167996,0.24024380112793864
dst,derived_duration_midpoint_age,53,Weekend,DST,-0.4718630022992219,7.331426047611436,7.803289049910658,3.429781522656107,7.892893675136334,0.08960462522567614,3.619486577071901,0.18970505441579455
dst,derived_duration_midpoint_age,53,Weekend,NoDST,-0.7514238951440952,6.936363184294661,7.687787079438756,3.092469644575283,7.819741697856406,0.13195461841764988,3.3303709989820742,0.23790135440679097
dst,derived_duration_midpoint_age,54,Weekday,DST,-0.9110063034203008,6.428411787856721,7.339418091277022,2.75870274221821,7.403419415325147,0.06400132404812542,2.93141953517622,0.1727167929580098
dst,derived_duration_midpoint_age,54,Weekday,NoDST,-1.1634223389409373,6.081259130044548,7.244681468985485,2.4589183955518052,7.34923910475352,0.10455763576803444,2.694712178294883,0.23579378274307672
